time,pm10,pm2_5,ozone,nitrogen_dioxide,temp,humidity,pressure,wind_speed,hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos,is_holiday,is_weekend,pm2_5_24h_avg,pm10_24h_avg
2025-01-13 23:00:00,14.1,11.7,39.0,32.9,8.17,81.0,1006.0,2.56,23,0,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,False,11.5875,16.054166666666667
2025-01-14 00:00:00,12.1,10.0,49.0,26.1,8.17,81.0,1006.0,2.56,0,1,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,False,11.229166666666666,15.666666666666666
2025-01-14 01:00:00,11.1,9.1,52.0,21.5,8.17,81.0,1006.0,2.56,1,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,False,10.8125,15.229166666666666
2025-01-14 02:00:00,11.1,9.0,53.0,20.2,8.17,81.0,1006.0,2.56,2,1,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,False,10.379166666666668,14.8125
2025-01-14 03:00:00,10.8,8.7,51.0,19.5,8.17,81.0,1006.0,2.56,3,1,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,False,10.120833333333334,14.516666666666666
2025-01-14 04:00:00,11.3,8.9,47.0,20.3,8.17,81.0,1006.0,2.56,4,1,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,False,10.05,14.420833333333333
2025-01-14 05:00:00,12.4,9.7,42.0,21.2,8.17,81.0,1006.0,2.56,5,1,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,False,10.025,14.362500000000002
2025-01-14 06:00:00,15.9,12.4,36.0,26.9,8.17,81.0,1006.0,2.56,6,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,False,10.1,14.395833333333334
2025-01-14 07:00:00,18.8,14.3,15.0,47.9,8.17,81.0,1006.0,2.56,7,1,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,False,10.266666666666666,14.450000000000001
2025-01-14 08:00:00,21.8,16.1,4.0,60.1,8.17,81.0,1006.0,2.56,8,1,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,False,10.495833333333334,14.620833333333335
2025-01-14 09:00:00,23.2,16.7,6.0,60.8,8.17,81.0,1006.0,2.56,9,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,False,10.741666666666667,14.866666666666667
2025-01-14 10:00:00,22.2,16.1,13.0,55.2,8.17,81.0,1006.0,2.56,10,1,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,False,10.950000000000001,15.112499999999999
2025-01-14 11:00:00,21.9,15.2,24.0,50.7,8.17,81.0,1006.0,2.56,11,1,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,False,11.104166666666666,15.4125
2025-01-14 12:00:00,21.0,14.6,28.0,46.5,8.17,81.0,1006.0,2.56,12,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,False,11.266666666666666,15.691666666666665
2025-01-14 13:00:00,20.6,13.5,28.0,40.4,8.17,81.0,1006.0,2.56,13,1,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,False,11.466666666666667,16.008333333333333
2025-01-14 14:00:00,19.5,13.0,30.0,44.5,8.17,81.0,1006.0,2.56,14,1,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,False,11.695833333333333,16.295833333333334
2025-01-14 15:00:00,19.4,12.6,24.0,51.3,8.17,81.0,1006.0,2.56,15,1,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,False,11.941666666666668,16.54583333333333
2025-01-14 16:00:00,20.3,13.9,11.0,60.1,8.17,81.0,1006.0,2.56,16,1,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,False,12.212499999999999,16.8
2025-01-14 17:00:00,21.6,14.6,3.0,67.3,8.17,81.0,1006.0,2.56,17,1,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,False,12.429166666666667,17.095833333333335
